# BEAST v10.5.0
# Generated Mon Jan 19 16:15:08 CET 2026 [seed=1768835686400]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5274000	-16807.689710772716	-106.06120934762637	-16701.62850142509	8.2418134196223	2017.5143509639393	37.857619392247656	2.2857754452340404	16.503628635157007	0.2769138748080971	0.22610279620702728	0.27668654413067884	0.22029678485419527	0.015097786679488563	0.21442683881812608	6.382278630965239E-4	6.382278630965242E-4	-16701.62850142509	0.0	-100.68587544211776
5275000	-16822.001708272106	-116.20368969618708	-16705.79801857592	8.681531500532087	2017.0746328830294	41.14387436201191	3.1713304716338158	19.93278197943518	0.2769138748080971	0.22867980667478094	0.2844646027789509	0.20994171573816953	0.06855802466579326	0.710338170298643	6.927508927002364E-4	6.927508927002365E-4	-16705.79801857592	0.0	-109.97162088317438
5276000	-16817.362959565296	-120.64726660491255	-16696.715692960384	9.478311048639405	2016.2778533349222	43.22430101450891	3.367465370377999	28.037575696292155	0.27397729476828336	0.22768067880526857	0.2827077241008266	0.21563430232561992	0.04042396240909909	0.710338170298643	6.267832623160346E-4	6.267832623160344E-4	-16696.715692960384	0.0	-113.67395722787816
5277000	-16822.71332471431	-117.9141731248603	-16704.79915158945	9.373130759358913	2016.3830336242027	43.117459316854095	2.6980328376754468	20.78564648153092	0.2670044504639401	0.23074640372413338	0.28062571238921596	0.22162343342270896	0.10508441252677678	0.18266283385451434	5.372523644806391E-4	5.372523644806391E-4	-16704.79915158945	0.0	-111.83097464035407
5278000	-16825.981966555955	-121.98301543960763	-16703.998951116348	10.218964799675101	2015.5371995838864	45.88704042339942	3.153026063761851	23.21547609905463	0.2733258684283769	0.22663375921769324	0.2750534217300666	0.22498695062386168	0.1697075000385455	0.8267860823489311	6.435199882124992E-4	6.435199882124995E-4	-16703.998951116348	0.0	-115.29054814392067
5279000	-16824.41341718943	-128.73644605737792	-16695.676971132052	10.988476822283014	2014.7676875612785	49.69930862924919	3.2648850523541704	21.595111290550484	0.2654168833855114	0.23130773906084318	0.28172795149870244	0.22154742605494143	0.04912023250445057	0.4810943830077037	4.249005573473404E-4	4.249005573473403E-4	-16695.676971132052	0.0	-122.67607316830826
5280000	-16819.820425833273	-127.82037704869491	-16692.00004878458	10.444709626432418	2015.3114547571292	48.266305480910695	2.783275427641785	18.199175517339928	0.2735448285645819	0.22132043201915708	0.2827113708288902	0.22242336858736925	0.08315423783595828	0.6645819913831369	5.823241464804844E-4	5.823241464804844E-4	-16692.00004878458	0.0	-122.0613048686817
5281000	-16830.183260662878	-131.83203817869764	-16698.35122248418	9.94968736246931	2015.8064770210922	47.70819312351044	4.595856668531558	19.266685591499698	0.25729464467607177	0.2375706159076672	0.2827113708288902	0.22242336858736925	0.03898687339120394	0.2090230651295671	4.6069790343617866E-4	4.606979034361787E-4	-16698.35122248418	0.0	-125.64851305692358
5282000	-16828.886760765086	-126.97472954600568	-16701.91203121908	10.975780147683375	2014.7803842358783	48.078635492613266	3.4360212738908884	22.90244703681024	0.26328594283702256	0.23157931774671645	0.2827113708288902	0.22242336858736925	0.06746361215540063	0.5735499562828871	5.810946488595253E-4	5.810946488595256E-4	-16701.91203121908	0.0	-120.50869081751547
5283000	-16829.15464328436	-133.3092878911694	-16695.84535539319	10.293578183177239	2015.4625862003843	49.67573571566973	4.437301456701315	20.356046789060148	0.2715385121036212	0.2319317602129514	0.2774090957557571	0.21912063192766879	0.041999650483497276	0.1218659301269675	4.728618001511836E-4	4.7286180015118347E-4	-16695.84535539319	0.0	-127.03573101433429
5284000	-16828.98789672322	-129.71156581905612	-16699.276330904166	9.446082048105612	2016.310082335456	46.735940028575214	4.288653356173964	17.762868100726756	0.2570472562978966	0.23319479072728738	0.2812913390397642	0.2284666139350503	0.09766275251716511	0.3296235086166123	4.782006542688493E-4	4.782006542688494E-4	-16699.276330904166	0.0	-123.63181157437764
5285000	-16825.952865855546	-122.51463117200149	-16703.438234683545	9.759710102754784	2015.9964542808068	44.8804304473488	2.6440887383131293	24.13844191481236	0.2693365855329831	0.23463870899880224	0.28387623222447156	0.2121484732437416	0.043715200459522235	0.5815646636912211	6.04820732261299E-4	6.048207322612994E-4	-16703.438234683545	0.0	-116.17983307033371
5286000	-16818.464540643974	-120.98834847172363	-16697.47619217225	9.305518113930415	2016.450646269631	43.363509576334295	2.6496138836931937	19.372108189239608	0.2605527739091275	0.23720424728124082	0.28387623222447156	0.2183667465851586	0.025446039862721138	0.31541024518879723	5.67574874259657E-4	5.675748742596572E-4	-16697.47619217225	0.0	-115.21704552586318
5287000	-16828.791088706173	-126.67755788235479	-16702.11353082382	10.37716182639105	2015.3790025571705	47.85246071269673	3.298836934017136	26.301249631042005	0.2650292217342743	0.23559985630203525	0.28100417537853034	0.2183667465851586	0.025446039862721138	0.8388987528671192	6.08899276311616E-4	6.088992763116163E-4	-16702.11353082382	0.0	-119.9762290637457
5288000	-16828.55100029785	-133.0927312565221	-16695.45826904133	10.847806935115356	2014.9083574484462	50.66207753387029	4.045152508437002	24.334896337911967	0.26812959869878056	0.232499479337529	0.28100417537853034	0.2183667465851586	0.06547147406844457	0.7698527161828694	4.469814148511054E-4	4.469814148511054E-4	-16695.45826904133	0.0	-126.48509144680861
5289000	-16828.2633725956	-124.90114689499647	-16703.362225700603	9.276868329830064	2016.4792960537316	44.00403252358349	2.6310883491522015	25.30367204016514	0.2670348634865158	0.22876871709719812	0.2804305949540311	0.22376582446225352	0.1524822411001704	0.132358339627297	4.927113342932173E-4	4.927113342932173E-4	-16703.362225700603	0.0	-118.33811404186183
5290000	-16817.93906985388	-115.18664536321269	-16702.752424490667	8.25903060967674	2017.4971337738848	38.7120834329086	2.22705040145016	26.857321805659414	0.26631670559712906	0.22876871709719812	0.2804305949540311	0.22448398235164022	0.03942314718852995	0.5328236002582163	6.384202959105282E-4	6.38420295910528E-4	-16702.752424490667	0.0	-108.67424607004513
5291000	-16818.834228229345	-112.94968084245609	-16705.88454738689	8.730379687185922	2017.0257846963757	39.51986793918702	2.8822692955887717	21.428051632028872	0.2707841975107653	0.22375031341720836	0.2809815067203846	0.22448398235164022	0.017750744273870977	0.6927619625284855	6.521174223873891E-4	6.521174223873888E-4	-16705.88454738689	0.0	-106.76156623085664
5292000	-16825.05315388081	-122.80314737328044	-16702.25000650753	9.594594213630334	2016.161570169931	43.585629724324185	2.802701211991938	21.65860207728865	0.26785392933650654	0.2337177983128817	0.27918183916670963	0.2192464331839006	0.12987163374300936	0.6573895365867939	5.461941138241221E-4	5.461941138241218E-4	-16702.25000650753	0.0	-116.53350936119972
5293000	-16816.141634188894	-117.2930946299529	-16698.84853955894	7.923472070384973	2017.8326923131765	37.72206475087449	2.381028733145169	18.310070766640138	0.26479916097437645	0.23282001666669816	0.28007962081289317	0.22230120154603072	0.06431627789849291	0.7326987571156646	6.58003344037301E-4	6.580033440373016E-4	-16698.84853955894	0.0	-111.533510871686
5294000	-16823.282020640607	-121.01997651334351	-16702.262044127263	7.905181956058384	2017.8509824275031	39.519825346723145	3.3930238933523453	18.310070766640138	0.26479916097437645	0.23282001666669816	0.28007962081289317	0.22230120154603072	0.024356857926485023	0.32851391603169383	6.376243918070312E-4	6.376243918070312E-4	-16702.262044127263	0.0	-115.02409628097382
5295000	-16824.735249393947	-115.3115865914652	-16709.42366280248	7.8589539754580455	2017.8972104081035	37.32034748684041	2.6938833322536038	18.310070766640138	0.26479916097437645	0.23797014166417593	0.2749294958154154	0.22230120154603072	0.09479987590387798	0.32851391603169383	6.087040858338089E-4	6.087040858338093E-4	-16709.42366280248	0.0	-109.4030849237252
5296000	-16825.030277622012	-113.80808535210518	-16711.222192269906	8.47463356789446	2017.281530815667	38.9959388559454	3.030319236918076	22.461169370997347	0.27576658724292874	0.22386281508897926	0.27606591767776434	0.22430467999032622	0.09479987590387798	0.455557222042908	5.373865979671418E-4	5.373865979671418E-4	-16711.222192269906	0.0	-107.40056265022301
5297000	-16822.3414350966	-121.18032852733276	-16701.161106569267	9.622488176993329	2016.1336762065682	43.70064226043108	3.2263244263696844	21.267933812274364	0.26644860385147134	0.22316649943374867	0.28538390106922173	0.2250009956455568	0.09099244597127054	0.46721446440604364	6.031539824971703E-4	6.031539824971701E-4	-16701.161106569267	0.0	-114.83884618614714
5298000	-16813.074268351913	-119.19082332120726	-16693.883445030704	9.332595726741992	2016.4235686568195	42.98314322160056	2.509651908769707	23.203922112573363	0.2688262025427468	0.22885105431041797	0.2803279848643629	0.22199475828247095	0.16625538017537408	0.8854842457839435	6.593416828470446E-4	6.593416828470446E-4	-16693.883445030704	0.0	-112.69143196311235
5299000	-16830.43280933779	-126.47375157843392	-16703.95905775936	10.048087217327101	2015.7080771662345	47.805559024559436	3.1627638116660406	17.435288419931815	0.2688262025427468	0.23134928221500142	0.2803279848643629	0.2194965303778875	0.01589623361983777	0.7188918081761562	5.479436067703224E-4	5.479436067703225E-4	-16703.95905775936	0.0	-120.84314096314178
5300000	-16823.317934685692	-121.91918885450907	-16701.398745831182	10.233166062512376	2015.5229983210493	46.01223797937688	2.9438732742535727	24.23159618238193	0.2688262025427468	0.23085693703586627	0.2803279848643629	0.21998887555702265	0.16542994114911244	0.3151165186096198	4.774931886039187E-4	4.774931886039188E-4	-16701.398745831182	0.0	-115.35994736622484
5301000	-16827.298184439085	-117.89247583626154	-16709.405708602822	9.640471752090896	2016.1156926314707	42.48002263221433	2.7609360949006794	15.646689302623574	0.2688262025427468	0.23574467025339108	0.2775883182483962	0.2178408089554645	0.048881941751455986	0.11121366614277096	4.4922831564414144E-4	4.492283156441413E-4	-16709.405708602822	0.0	-112.61264331746544
5302000	-16825.42408033677	-122.64329612108475	-16702.780784215684	10.334757760884193	2015.4214066226773	46.322306853215196	2.8224079326358016	26.325187003386684	0.2688262025427468	0.226556924540737	0.28677606396105026	0.2178408089554645	0.009468466124521091	0.11121366614277096	5.145999582465824E-4	5.145999582465823E-4	-16702.780784215684	0.0	-116.20117302752446
5303000	-16824.857779120735	-125.21803271525363	-16699.639746405483	11.162625042958291	2014.5935393406032	48.49298884476854	2.8820851835196906	16.92951132651368	0.2701672611834947	0.22975074107117685	0.2782396919462849	0.22184230579904204	0.0607602283360804	0.8995122593584701	5.572019832886316E-4	5.572019832886314E-4	-16699.639746405483	0.0	-119.65292448473481
5304000	-16833.30651396554	-133.89282047886758	-16699.413693486673	10.479781769462408	2015.2763826140992	50.56371302265987	3.7005675496631816	24.396208254625197	0.2701672611834947	0.22975074107117685	0.2782396919462849	0.22184230579904204	0.013352029092367532	0.6966938103518355	5.178553987980971E-4	5.178553987980973E-4	-16699.413693486673	0.0	-127.39455888814193
5305000	-16829.22489889091	-134.5592640140086	-16694.6656348769	9.636438178643083	2016.1197262049184	49.01978471647733	3.479287771345741	22.56637233101384	0.2724552301475998	0.22523621278395103	0.27984525468899324	0.2224633023794543	0.013352029092367532	0.8040383711807151	5.540775840645949E-4	5.540775840645949E-4	-16694.6656348769	0.0	-128.25805608078628
5306000	-16826.513086122442	-125.90130963340158	-16700.61177648904	9.776558773331583	2015.97960561023	47.13577129592048	3.3902432611868516	18.052045034378864	0.27465065298243135	0.22265741866174552	0.2802286259763672	0.2224633023794543	0.05780011606055291	0.5648117959546446	5.610839935592121E-4	5.610839935592124E-4	-16700.61177648904	0.0	-120.02162386924162
5307000	-16825.815853351705	-131.39099490682847	-16694.424858444876	9.72679570668118	2016.0293686768803	47.835786532601	3.1130182708006062	27.313529917736407	0.2616920216947742	0.23561604994940272	0.2802286259763672	0.2224633023794543	0.05780011606055291	0.6533642996770321	4.983278391892666E-4	4.983278391892667E-4	-16694.424858444876	0.0	-124.69530658509805
5308000	-16822.54979501252	-126.21306561900396	-16696.336729393515	9.676966422139827	2016.0791979614216	45.56739649262575	4.077973350535088	25.396287952698874	0.2662991576460522	0.23152357332876544	0.28456895355379946	0.21760831547138132	0.15571752285941345	0.9041103631571652	5.896519149709226E-4	5.896519149709224E-4	-16696.336729393515	0.0	-119.117940233111
5309000	-16823.04951186657	-128.42848007178725	-16694.621031794784	9.743955738968815	2016.0122086445926	46.94237823105662	3.469717205237064	25.853375023003508	0.2769403908639673	0.23216723884874343	0.2712211385581759	0.21967123172911174	0.04177787303644961	0.682354853204488	5.882859326788629E-4	5.882859326788627E-4	-16694.621031794784	0.0	-121.69503385703888
5310000	-16829.527379809828	-126.46964904910419	-16703.057730760724	8.62132823137948	2017.134836152182	42.95291134490997	3.2526080380164126	17.277285478401176	0.27474686195101516	0.22343052471105107	0.28083262760745753	0.22098998573047463	0.0775278951265444	0.772232309599521	6.641092181080776E-4	6.641092181080775E-4	-16703.057730760724	0.0	-120.55562101244668
5311000	-16829.372043495023	-121.84634017054604	-16707.525703324478	9.27239606983801	2016.4837683137234	42.59458871241634	3.1798850534432885	17.18661966830134	0.26624401390834274	0.2396173217501394	0.2778283970364088	0.21631026730510747	0.03072932648796737	0.8481774575711158	6.363517688049028E-4	6.363517688049028E-4	-16707.525703324478	0.0	-116.0786309398565
5312000	-16826.689975083867	-125.32150501444102	-16701.368470069425	9.075868975904287	2016.6802954076572	42.71399710692179	4.2499451985779695	16.254601278244532	0.267584105165545	0.2268773161878532	0.283338091518813	0.22220048712778726	0.07442893724428302	0.38279670326796583	5.637204576690021E-4	5.637204576690022E-4	-16701.368470069425	0.0	-119.36114316828066
5313000	-16814.405376182498	-122.78481908398625	-16691.62055709851	9.095896675734489	2016.660267707827	44.19453978426267	2.959821854960919	22.900383251095146	0.26727174199719106	0.23519199909143254	0.27454958517961925	0.22298667373175557	0.13486869891300368	0.5736810348099307	5.794999359253985E-4	5.794999359253986E-4	-16691.62055709851	0.0	-116.2952785634862
5314000	-16826.18719752728	-126.00008254954977	-16700.187114977733	10.166179039665545	2015.589985343896	47.58337659367551	3.1451735114167247	22.416110500680674	0.25967885184851136	0.2374813728800073	0.28214247532829895	0.2206972999431808	0.13486869891300368	0.9789177184093737	5.284755929991977E-4	5.284755929991976E-4	-16700.187114977733	0.0	-119.58354708146481
5315000	-16828.143295290527	-124.61674984860878	-16703.526545441917	10.134005731971042	2015.6221586515906	47.68348062307029	3.362843507973664	21.70463390677276	0.25967885184851136	0.2374813728800073	0.27665311508486073	0.226186660186619	0.13486869891300368	0.28728778137353994	5.670984252885984E-4	5.670984252885985E-4	-16703.526545441917	0.0	-118.17250653910142
5316000	-16829.324293396152	-134.4410891671356	-16694.883204229016	11.076685239553253	2014.6794791440084	52.33370990691642	3.4841232594331526	17.640201915730035	0.26557469969547376	0.23386106498680195	0.28423070497992864	0.21633353033779404	0.09576120027240581	0.5025104449581865	4.779134879642698E-4	4.7791348796426996E-4	-16694.883204229016	0.0	-128.64293266327815
5317000	-16836.20742076616	-134.9553760138383	-16701.252044752324	11.16110088345751	2014.595063500104	53.24368104263966	4.617367550494627	19.636705497202716	0.26557469969547376	0.2337524153606192	0.2747828333828445	0.22589005156106093	0.10139848581428348	0.733825608370837	5.646042403574564E-4	5.646042403574566E-4	-16701.252044752324	0.0	-128.54447378003425
5318000	-16828.585267693925	-138.69438084917292	-16689.89088684475	12.095972501906447	2013.660191881655	55.44785534266976	4.502523987746781	27.387202774654277	0.27040999928377235	0.22741833571178177	0.28282261799264496	0.21934904701179922	0.034129939439633605	0.3439079313859668	4.6351197069028184E-4	4.63511970690282E-4	-16689.89088684475	0.0	-131.77747789283322
5319000	-16826.97723410269	-136.50528249417496	-16690.471951608517	9.375958214829184	2016.3802061687325	49.73111094775668	4.319693198518012	26.382576581951863	0.26818993644919287	0.2280893861458938	0.28282261799264496	0.22089805941226665	0.003946535007519504	0.17271804063100224	4.775111930672786E-4	4.775111930672785E-4	-16690.471951608517	0.0	-129.71518893367696
5320000	-16825.55571879152	-133.4733075455803	-16692.082411245938	11.14986777889474	2014.6062966046668	52.44244434832495	3.9372946318688133	18.428530678112423	0.26818993644919287	0.2280893861458938	0.28282261799264496	0.22089805941226665	0.02227048747097025	0.5260757742703813	4.8305084529235966E-4	4.8305084529235966E-4	-16692.082411245938	0.0	-127.59823466866133
5321000	-16831.150523059816	-136.47801608375417	-16694.67250697606	10.409703423013168	2015.3464609605485	51.92047237618394	4.040160459782412	17.080220413292913	0.27096736735795907	0.2312239887100291	0.2785362827625614	0.2192723611694487	0.030131401274096244	0.14264565912788107	4.969364956800373E-4	4.969364956800376E-4	-16694.67250697606	0.0	-130.70891118810445
5322000	-16834.32349664891	-140.69436581970993	-16693.629130829202	11.895217103469164	2013.8609472800924	57.1835329908057	4.092727717843396	16.3341722247424	0.27096736735795907	0.2312239887100291	0.2785362827625614	0.2192723611694487	0.17325006462576484	0.8105625005623702	4.3432834721997114E-4	4.34328347219971E-4	-16693.629130829202	0.0	-134.83918621494385
5323000	-16839.24920165711	-132.24592587755214	-16707.003275779556	9.538743900992941	2016.2174204825685	50.02353181470705	3.8192719426102477	18.067012249327394	0.26847466122736835	0.2312239887100291	0.2838059629704702	0.21649538709213062	0.17325006462576484	0.5247849692481779	5.181237497796337E-4	5.181237497796337E-4	-16707.003275779556	0.0	-126.08412667797016
5324000	-16830.16323715088	-122.15636917124701	-16708.00686797963	9.205765594053943	2016.5503987895077	43.280438536324226	3.171412222454614	26.100345656701045	0.26944360503228254	0.22827850323569115	0.2829191313120954	0.21935876041992927	0.17325006462576484	0.06696824291763118	5.681997558704395E-4	5.681997558704394E-4	-16708.00686797963	0.0	-115.20662484501959
5325000	-16826.99577115548	-124.45954782320224	-16702.536223332278	8.959992972669665	2016.796171410892	43.43031463986573	3.6812917358533306	16.430207614142823	0.2737689480040506	0.2240896715649587	0.2849318106434878	0.2172095697875012	0.26654575278216436	0.9615032930492148	6.515130310486041E-4	6.515130310486042E-4	-16702.536223332278	0.0	-118.16766771351078
5326000	-16821.305239501475	-122.63314069591028	-16698.672098805564	9.422037304348121	2016.3341270792134	44.49321204433034	3.08900125972315	25.874351893684764	0.2615743445012014	0.23292859531241694	0.28189687409661107	0.22360018608976892	0.15617562119799103	0.8184302739462154	6.10721203809755E-4	6.107212038097554E-4	-16698.672098805564	0.0	-115.74034506902791
5327000	-16828.24934933799	-126.75573970847715	-16701.493609629513	9.751489228957983	2016.0046751546035	45.816715838465115	2.7428938458472505	17.3294343941689	0.2615743445012014	0.23530822135820872	0.2776503251047441	0.22546710903584413	0.023660893988714793	0.06641978228683369	5.533864012803787E-4	5.533864012803788E-4	-16701.493609629513	0.0	-121.24028312033546
5328000	-16828.23026661551	-127.8089391593035	-16700.421327456206	10.685773087234091	2015.0703912963274	48.582394435672576	3.315184079561484	15.853793139115647	0.2667748926909317	0.23530822135820872	0.27880173134825775	0.21911515460260012	0.030435103422195707	0.3777063021150092	4.845872963947513E-4	4.8458729639475127E-4	-16700.421327456206	0.0	-122.37952262658334
5329000	-16829.495837093116	-122.44816103729003	-16707.047676055827	10.9032759321301	2014.8528884514315	47.79628901249219	2.8389367053746253	24.640704398237325	0.26954311914056833	0.22974997045343032	0.2823320804605293	0.21837482994547042	0.021288361469188784	0.7028600454921139	5.772480308063673E-4	5.772480308063676E-4	-16707.047676055827	0.0	-116.09183441938426
5330000	-16839.296469279885	-137.08560426376317	-16702.21086501612	11.887404862259682	2013.8687595213019	54.55262352241937	4.084099338376342	24.640704398237325	0.2639665862518672	0.23378022142537036	0.2838783623772904	0.21837482994547042	0.07885179038758096	0.833766454138146	4.934196528604863E-4	4.934196528604863E-4	-16702.21086501612	0.0	-130.39483553611038
5331000	-16840.80581047431	-129.54054123035064	-16711.26526924396	9.132211413915552	2016.623952969646	46.288543380609894	3.0646270854669604	18.990206615031603	0.2569444390948232	0.2289224622888633	0.2915661786200079	0.22256691999630404	0.0528459891310027	0.833766454138146	5.835080027941982E-4	5.835080027941981E-4	-16711.26526924396	0.0	-123.62986371273634
5332000	-16832.432755412483	-127.80676754458766	-16704.625987867894	9.140861490253574	2016.615302893308	44.58279147526513	3.864575580018746	15.35871700667352	0.2624673289238714	0.23105552443196484	0.27437911955646815	0.23209802708769395	0.16636150184940854	0.9990263654967134	5.94279029322336E-4	5.942790293223356E-4	-16704.625987867894	0.0	-121.87103735164064
5333000	-16832.247151260257	-130.2475827066865	-16701.99956855357	10.189406078428856	2015.5667583051327	49.18351655072197	3.374655853515812	25.345989377954755	0.26374346093747897	0.24007828961052702	0.2716770404058116	0.22450120904618087	0.07234816678805452	0.915147187330494	5.319364496474332E-4	5.319364496474333E-4	-16701.99956855357	0.0	-123.60422697856157
5334000	-16833.288198111775	-139.58765618524524	-16693.70054192653	9.559129828883133	2016.1970345546783	50.526168427442485	4.501716076124579	20.33652615746009	0.2655692258955579	0.23384265853376493	0.27772712051180387	0.22286099505887175	0.08946778326076212	0.92046969527308	5.80701648763715E-4	5.807016487637147E-4	-16693.70054192653	0.0	-133.10681572708882
5335000	-16843.814151660576	-137.10306305465357	-16706.711088605924	10.02701411040697	2015.7291502731546	51.268139415212644	3.5992080496754006	15.547667962106928	0.2655692258955579	0.23384265853376493	0.27772712051180387	0.22286099505887175	0.14755693307597262	0.9580123708223576	4.956280402542774E-4	4.956280402542774E-4	-16706.711088605924	0.0	-131.41215461816682
5336000	-16838.578672990912	-134.135270818583	-16704.44340217233	9.909220452576323	2015.8469439309852	48.329131797237004	4.63013139768639	27.37882244482804	0.2641287293652439	0.23466525936782257	0.2811326777662149	0.2200733335007171	0.1358314662106196	0.8762049124993795	5.525742074184817E-4	5.525742074184819E-4	-16704.44340217233	0.0	-126.83008979761314
5337000	-16834.198342327563	-135.74082205352204	-16698.45752027404	9.25733358385369	2016.4988307997078	47.212449034323754	5.452647186458912	16.84296860634645	0.2717698014108742	0.22702418732219232	0.2811326777662149	0.2200733335007171	0.08489255987551322	0.8762049124993795	5.579620246725861E-4	5.579620246725861E-4	-16698.45752027404	0.0	-129.4856603269929
5338000	-16829.892060783386	-120.5102257185531	-16709.381835064833	8.789758336273923	2016.9664060472876	43.53983217724219	3.464069330526558	15.45123605951339	0.2717698014108742	0.22702418732219232	0.2811326777662149	0.2200733335007171	0.15827391445763164	0.9570727559331581	6.404134597330931E-4	6.404134597330934E-4	-16709.381835064833	0.0	-114.63708893892495
5339000	-16824.830252702304	-128.90223272854104	-16695.928019973762	9.84460603659705	2015.9115583469645	47.02041100138809	3.2518384802537916	23.42033071354272	0.2717698014108742	0.23075203998721056	0.2811326777662149	0.21634548083569885	0.19664003684207873	0.9414166027763204	5.672240952728486E-4	5.672240952728486E-4	-16695.928019973762	0.0	-122.18226192949311
5340000	-16815.550722837306	-125.42184694619233	-16690.128875891114	9.98359667535376	2015.7725677082078	47.61712178199178	3.407896262994886	20.729297530825143	0.2717698014108742	0.22766240903484203	0.2802012295240951	0.2203665600301872	0.054831711054050526	0.8471137422973373	5.83101324925918E-4	5.831013249259182E-4	-16690.128875891114	0.0	-119.2154369026575
5341000	-16834.612876474304	-130.048800973649	-16704.564075500657	8.302017078053106	2017.4541473055085	43.329153243871616	3.0487304066102765	26.042782395895237	0.26520311743247166	0.22575050454506598	0.2804828554273973	0.22856352259506355	0.1912637978116718	0.5302105688941832	6.033813702240262E-4	6.03381370224026E-4	-16704.564075500657	0.0	-123.07693892871171
5342000	-16836.13921410735	-126.94918006823676	-16709.19003403911	8.951945745613644	2016.804218637948	45.28215165535976	3.7699010874938033	20.00329192996068	0.2695895148874619	0.23197066709515252	0.2804828554273973	0.21795696258998673	0.014693744550584083	0.6804481717565565	6.660781347187427E-4	6.660781347187426E-4	-16709.19003403911	0.0	-120.70937053609055
5343000	-16834.273483559326	-119.32727804547639	-16714.94620551385	8.82141095187077	2016.9347534316908	42.24386516164408	2.744072156602496	24.618944252204038	0.2695895148874619	0.23197066709515252	0.2804828554273973	0.21795696258998673	0.013531059452711585	0.6804481717565565	6.397968815756779E-4	6.39796881575678E-4	-16714.94620551385	0.0	-112.91002219473599
5344000	-16834.652792666813	-125.69838111933394	-16708.95441154748	8.474189449554883	2017.2819749340067	43.176519684786825	3.5742048589772186	26.98928358499362	0.2715020731080913	0.23197066709515252	0.2809749900388944	0.2155522697578602	0.04196434616089813	0.5940480843510405	5.877345088339343E-4	5.877345088339343E-4	-16708.95441154748	0.0	-118.7901378614114
5345000	-16819.324588450192	-121.89923018649712	-16697.425358263696	9.264902044978882	2016.4912623385826	43.50699220590844	2.9279898825142996	26.98928358499362	0.2707909094698237	0.2305429008839517	0.28168615367716204	0.216980035969061	0.05903688868149963	0.17568882443886033	5.11564726364503E-4	5.11564726364503E-4	-16697.425358263696	0.0	-115.23304794090166
5346000	-16826.234852149944	-120.6689938386356	-16705.565858311307	9.959376213009778	2015.7967881705517	46.40699506234192	2.672187461466682	13.456402459494926	0.27092106118360715	0.22945280647788743	0.2826460963694429	0.216980035969061	0.11586537694849332	0.6018393186478931	6.088192207658169E-4	6.088192207658166E-4	-16705.565858311307	0.0	-115.48341854738611
5347000	-16821.543885198047	-120.09283964590017	-16701.45104555215	9.302947717683454	2016.453216665878	43.45979958999019	2.3731814150877923	20.483036301097773	0.27092106118360715	0.23013401421667462	0.2800381701501095	0.21890675444960728	0.11586537694849332	0.8469890347202842	5.827305880446498E-4	5.827305880446498E-4	-16701.45104555215	0.0	-114.11142296331145
5348000	-16825.16634849967	-125.51294464112807	-16699.653403858545	9.6246878757358	2016.1314765078257	46.0143257387341	2.6521735053533386	20.954929155710243	0.2683634636668905	0.2323028090348058	0.28042697284869494	0.21890675444960728	0.10261787841592372	0.8067361847047236	5.785299497172533E-4	5.785299497172529E-4	-16699.653403858545	0.0	-119.42520435267089
5349000	-16829.096982480103	-126.88714120902962	-16702.209841271073	9.281322137462737	2016.474842246099	44.158595919178666	4.360864793336659	16.904414038587138	0.2696874295709117	0.22920236932669633	0.2784516936554242	0.22265850744696633	0.036966340667518555	0.7598611310189329	5.911236744568338E-4	5.911236744568342E-4	-16702.209841271073	0.0	-120.88217196110975
5350000	-16812.233551236033	-118.59108168793145	-16693.6424695481	8.68267638315451	2017.073488000407	41.23977651822173	3.150840378612219	29.524877463539973	0.27218821273870236	0.2290036538913663	0.2841958916331564	0.21461224173677354	0.07023486554732913	0.9733972973305985	6.893891579939594E-4	6.893891579939595E-4	-16693.6424695481	0.0	-111.4226150401838
5351000	-16827.090458690094	-122.50875661052702	-16704.581702079566	9.535102536217517	2016.2210618473441	45.184184628660546	3.0789202969469573	17.23845142851105	0.26834491514684927	0.2290036538913663	0.2841958916331564	0.2184555393286266	0.009237178076231516	0.7756484053708196	5.417803706636848E-4	5.417803706636848E-4	-16704.581702079566	0.0	-116.92237880623301
5352000	-16821.98745032041	-124.64156218720953	-16697.345888133197	10.486652661713887	2015.2695117218477	47.992306962471034	3.3478691235785374	17.63812455858498	0.26834491514684927	0.23453510578149292	0.27996059271372886	0.21715938635792756	0.1830860618861686	0.22393413617019767	4.895448013597116E-4	4.895448013597114E-4	-16697.345888133197	0.0	-118.65519690499585
5353000	-16832.662062116204	-128.7721209890184	-16703.889941127185	9.774330079640908	2015.9818343039206	46.69539438503447	2.6100893346872334	25.784995120205593	0.26853864008136263	0.23434138084697956	0.27996059271372886	0.21715938635792756	0.1830860618861686	0.3141572633500449	4.577146801943399E-4	4.5771468019433956E-4	-16703.889941127185	0.0	-122.17687426868612
5354000	-16825.95742614763	-123.55313557310939	-16702.40429057452	9.95470416575782	2015.8014602178037	45.50368029544333	2.4108868626348547	19.9050648475024	0.26853864008136263	0.22956146207556039	0.2769960976090269	0.2249038002340487	0.1830860618861686	0.6775596201195679	5.370465664495064E-4	5.370465664495063E-4	-16702.40429057452	0.0	-117.55153547351307
