# BEAST v10.5.0
# Generated Tue Jan 20 11:25:10 CET 2026 [seed=1768904692127]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
918000	-16846.338588715153	-135.47456820197223	-16710.86402051318	9.525603490266061	2016.2305608932954	46.30542264366812	4.5231521364746845	0.1321770137067354	13.615799618986209	0.270255264030376	0.232960563318068	0.2768061688037519	0.21997800384780175	0.12603790061007283	6.425002869675642E-4	6.42500286967564E-4	-16710.86402051318	0.0	-124.38798150056103
919000	-16828.166242541443	-128.23208649190096	-16699.93415604954	8.49111975271622	2017.2650446308453	42.70578011798115	4.094650551270511	0.087966788067425	20.183377212845212	0.2677530842737611	0.22991265778207504	0.2823562540963598	0.21997800384780175	0.07889165961638812	6.456330630921894E-4	6.456330630921892E-4	-16699.93415604954	0.0	-116.45026037558037
920000	-16837.47155145926	-130.14040766186324	-16707.331143797397	7.762335846445435	2017.993828537116	41.386463534603976	3.330923624632859	0.061209649872231285	18.619559747315353	0.27201157506114937	0.22991265778207504	0.2780977633089715	0.21997800384780175	0.0400654198845788	7.75700857049982E-4	7.757008570499818E-4	-16707.331143797397	0.0	-118.71354547094909
921000	-16845.947402761027	-135.00904593455044	-16710.938356826475	7.752776520760962	2018.0033878628005	43.23320659562741	5.104848299820868	0.18191396681712727	18.15501746999534	0.25607107102308646	0.24074816733796833	0.27811807565561303	0.22506268598332985	0.10057657012896343	7.21098820607899E-4	7.210988206078992E-4	-16710.938356826475	0.0	-123.14709324918803
922000	-16850.22847255672	-143.16663407205442	-16707.061838484664	10.117081229637563	2015.639083153924	50.9153943109151	2.9127951829204677	-0.11930890776401332	25.47638689988918	0.26604855438434455	0.24339983514343538	0.27091197272868045	0.21963963774353729	0.010483044710649342	5.510962256269316E-4	5.510962256269316E-4	-16707.061838484664	0.0	-131.4802346729106
923000	-16839.000645477525	-137.8013021434148	-16701.19934333411	9.48736218764786	2016.2688021959136	48.90957993140361	3.2314050406845927	-0.01608095296703556	16.686507384308843	0.2690227861954895	0.2322599915773466	0.27960602501735937	0.2191111972098022	0.009068132693976043	5.334457437172155E-4	5.334457437172154E-4	-16701.19934333411	0.0	-126.98476939953751
924000	-16837.641522155904	-135.00084245345212	-16702.64067970245	10.105458572690704	2015.650705810871	47.85714994051007	4.2254844911486416	0.046144731780461794	21.97217966431075	0.2648037679506179	0.2296573340520916	0.27797083741598283	0.22756806058130533	0.04075010752051904	5.966973323648334E-4	5.966973323648333E-4	-16702.64067970245	0.0	-123.16335149066373
925000	-16840.49837599196	-131.8230202626541	-16708.675355729305	8.313423788190017	2017.4427405953716	42.395375540420254	2.7181124371270347	-0.029260289979058086	20.849871643924292	0.2648037679506179	0.2296573340520916	0.284822074662987	0.22071682333430115	0.0837544169111423	7.059337908933915E-4	7.05933790893391E-4	-16708.675355729305	0.0	-120.31760513260215
926000	-16835.83660239888	-128.362275931255	-16707.47432646762	9.48510708482997	2016.2710572987316	44.624179262929125	3.7410458501323056	0.09693187279277876	18.352167852578095	0.27303301753253534	0.22900391370274084	0.28051327295271017	0.21744979581201124	0.0837544169111423	6.505614155599648E-4	6.50561415559965E-4	-16707.47432646762	0.0	-116.89217975891509
927000	-16836.833221056047	-138.1852270892244	-16698.647993966824	9.170771015672328	2016.5853933678893	44.98526351580561	7.839181160577729	0.26907073926406716	16.50034129605036	0.2693409085627182	0.2345936645164437	0.2769350781962621	0.2191303487245736	0.025917545359196263	6.039649646336488E-4	6.039649646336486E-4	-16698.647993966824	0.0	-126.361757903726
928000	-16818.89025107001	-133.33058397710806	-16685.5596670929	9.115874922662178	2016.6402894608993	44.16806986718918	4.011000782663866	-0.059116552595313246	20.235137898030434	0.2697251426717459	0.23501826867142134	0.2772955488688492	0.21796103978798112	0.039537591212709125	6.082617970219951E-4	6.08261797021995E-4	-16685.5596670929	0.0	-121.68996183385802
929000	-16823.067397516235	-116.34827527859433	-16706.719122237642	8.426883725941476	2017.32928065762	38.56132069429593	2.5465178507425152	-0.065831472800083	18.261104999523845	0.2701349853987005	0.23501826867142134	0.28071817132311616	0.21412857460675958	0.019894188150319982	7.190376955725563E-4	7.19037695572556E-4	-16706.719122237642	0.0	-105.28095661880228
930000	-16826.517854948364	-119.23281588476071	-16707.285039063605	7.849052957913125	2017.9071114256485	37.39987568377969	2.1760704167357403	-0.12597686532155222	11.550279722380196	0.27641556051758415	0.22873769355253773	0.28071817132311616	0.21412857460675958	0.04723795818276649	7.287006075378858E-4	7.287006075378853E-4	-16707.285039063605	0.0	-109.19546107461069
931000	-16826.04570149268	-113.0805278823585	-16712.965173610322	7.879050273173556	2017.877114110388	36.63165959977163	1.908581168270154	-0.1404871981545775	15.725352882557349	0.2778366123172854	0.23820936240206628	0.2698254506738864	0.21412857460675958	0.0470434108985486	6.996379877179895E-4	6.99637987717989E-4	-16712.965173610322	0.0	-102.5615804627408
932000	-16827.898047955532	-122.23379438765976	-16705.664253567873	7.945089664540201	2017.8110747190215	38.752734542563	1.83495313756641	-0.05815224613526433	21.12139033008704	0.2778366123172854	0.23221256155116243	0.2758222515247903	0.21412857460675958	0.07993558407649494	7.081696272464169E-4	7.081696272464167E-4	-16705.664253567873	0.0	-111.05525911867024
933000	-16830.1824873729	-122.563568405019	-16707.61891896788	8.750382239511598	2017.00578214405	40.94111375880911	2.853868696031209	0.021464437436646767	19.82365684961758	0.27660339204383133	0.2283830793100436	0.2758222515247903	0.2191912771213325	0.06888817584454639	7.040013483180475E-4	7.040013483180469E-4	-16707.61891896788	0.0	-111.13962982583374
934000	-16841.25219267158	-135.86489459022673	-16705.387298081354	9.252022694313416	2016.5041416892482	45.65616795322158	4.137571321818987	-0.022101414127450425	19.568875604477746	0.2666013875839188	0.23594517329112194	0.2769468786083093	0.22050656051664771	0.05626373896672424	5.916158020487943E-4	5.916158020487943E-4	-16705.387298081354	0.0	-124.26645902204791
935000	-16844.421883619325	-130.2247319391099	-16714.197151680215	10.963520970891173	2014.7926434126705	47.522964188279076	2.327407032757887	-0.16260689562471448	16.514554700600904	0.2649623139402173	0.23340773375567508	0.2828773205722741	0.21875263173183132	0.014805694198656703	6.269019329450482E-4	6.269019329450482E-4	-16714.197151680215	0.0	-119.647552416515
936000	-16835.63335196333	-134.17251993832946	-16701.460832025	10.32877518137115	2015.4273892021904	48.68403935160083	2.1318734522119165	-0.1793155585002692	17.279774921518726	0.2693891081701759	0.2265760128595296	0.2846009813903876	0.21943389757990467	0.14361774624738702	5.900352937530497E-4	5.900352937530499E-4	-16701.460832025	0.0	-123.3705970018829
937000	-16827.47542818958	-138.16872073328585	-16689.306707456293	10.60114512373921	2015.1550192598224	50.703489159443734	3.5960371666380313	0.0358952026294716	20.769615108948692	0.2677458714577793	0.2265760128595296	0.2846009813903876	0.22107713429230127	0.05417934048786296	5.070144403029956E-4	5.070144403029954E-4	-16689.306707456293	0.0	-126.70996690551539
938000	-16841.84482172889	-140.43021225483392	-16701.414609474057	11.14769781633041	2014.608466567231	51.69833098708644	4.904869777191758	0.04982445921259705	16.770296098952933	0.26937298234807183	0.22272768761301723	0.28661547816276167	0.22128385187614702	0.037953152266593154	6.07903046113332E-4	6.079030461133319E-4	-16701.414609474057	0.0	-129.0832307738707
939000	-16847.36489421887	-135.6013724785515	-16711.76352174032	10.629752796691735	2015.1264115868698	49.136638699779404	4.1356926255965405	0.07708621903486856	23.007775955529674	0.2663257460320981	0.22496139972851995	0.2843885140602881	0.22432434017909164	0.07459415868386013	5.657329890796601E-4	5.6573298907966E-4	-16711.76352174032	0.0	-123.64969484992443
940000	-16853.84834798827	-150.47846819835624	-16703.369879789916	9.798659850827386	2015.9575045327342	49.939200275580724	7.754628122414062	0.07637790123323902	23.007775955529674	0.2663257460320981	0.23557931972193272	0.2794524333563963	0.21864250088957066	0.16640070077783825	5.484248979914143E-4	5.484248979914141E-4	-16703.369879789916	0.0	-137.7356061488868
941000	-16840.029865970155	-141.48977150204712	-16698.540094468106	10.252215168149268	2015.5039492154124	49.53422498534097	5.80466981162872	0.16849875932170477	21.086656947557227	0.2634302460171564	0.22807625426835115	0.2794524333563963	0.22904106635809388	0.00913695384656804	5.299486703928848E-4	5.299486703928846E-4	-16698.540094468106	0.0	-129.56994865499678
942000	-16841.68019314475	-134.82822516837928	-16706.851967976374	9.181782293715942	2016.5743820898456	44.93675119616665	4.128530066502278	-0.012683543604520384	15.892338006587526	0.2786538649708403	0.22807625426835115	0.2794524333563963	0.21381744740441	0.15582083754986056	5.613383484408639E-4	5.613383484408644E-4	-16706.851967976374	0.0	-123.51022193338768
943000	-16843.889806135066	-135.20467108874712	-16708.68513504632	10.607429565383116	2015.1487348181784	47.93823002941081	2.923175909271141	-0.031845631864970095	24.22365956291597	0.27307645825823246	0.22275769770592269	0.2757432850352786	0.22842255900056407	0.21130222856037847	6.126921296170939E-4	6.126921296170939E-4	-16708.68513504632	0.0	-123.15135030387071
944000	-16844.48667598207	-134.93636319131653	-16709.550312790754	9.138852136083834	2016.6173122474777	44.85332339262715	2.7540855893327136	-0.023612140487868097	18.50842393845457	0.26080474895125294	0.23254361619352115	0.2752551724724302	0.23139646238279354	0.2959646017217251	6.703031151047246E-4	6.703031151047243E-4	-16709.550312790754	0.0	-123.31725572933526
945000	-16837.828876085994	-137.36589750853818	-16700.462978577456	9.907166965578465	2015.8489974179831	48.15974164991883	2.5798467526932267	-0.15520758702405152	18.50842393845457	0.2648752884247642	0.237560184926009	0.27135041907193513	0.22621410757728944	0.20015562063676126	5.628091696296785E-4	5.628091696296787E-4	-16700.462978577456	0.0	-126.12847457150106
946000	-16836.0337800893	-129.5827973554515	-16706.450982733848	9.50309420072408	2016.2530701828375	45.08920066161468	3.2999253588689355	-0.010284958971064606	18.771804839680737	0.2645257468707599	0.23206669505830757	0.27135041907193513	0.23205713899899516	0.23011618929983213	5.78868795316386E-4	5.788687953163861E-4	-16706.450982733848	0.0	-117.96271396336577
947000	-16842.063618404667	-139.3923948709351	-16702.671223533733	10.531648000625871	2015.2245163829357	50.29778907891631	4.63077358217138	0.03411072186803202	19.964805627199855	0.2645257468707599	0.2272544002280794	0.2761627139021633	0.23205713899899516	0.10291490068688681	5.715814191646363E-4	5.715814191646365E-4	-16702.671223533733	0.0	-127.60597515949601
948000	-16839.716436798943	-142.24404610984953	-16697.472390689094	10.280801304348216	2015.4753630792134	51.4685946680739	3.8696282291642774	0.024979533027453232	16.8430920965483	0.26493295958170726	0.23059447844585948	0.2871460724258451	0.21732648954658593	0.08447264666467376	6.099322196499987E-4	6.099322196499988E-4	-16697.472390689094	0.0	-131.02890304307152
949000	-16847.64170585724	-147.14312495643992	-16700.4985809008	11.5630461181404	2014.1931182654212	55.90238865688397	5.82944040179701	0.09798499413818831	32.36558851322357	0.26493295958170726	0.2282562598194513	0.2888226177259384	0.21798816287290082	0.25762482509755164	5.050810437750782E-4	5.05081043775078E-4	-16700.4985809008	0.0	-133.75631080070337
950000	-16831.623872191787	-138.55062439303694	-16693.07324779875	11.76816306679596	2013.9880013167656	53.978854446930214	2.6349810765090615	-0.11874736239191201	27.109794029026737	0.26695090555440915	0.23490703061862622	0.28115214767458624	0.21698991615237617	0.10521003874581866	5.467390456758641E-4	5.467390456758643E-4	-16693.07324779875	0.0	-126.65454305770092
951000	-16828.48873986042	-136.85083882274736	-16691.637901037673	10.554160802006859	2015.2020035815547	51.285037265575575	3.00631059050556	-0.11295913354028903	26.42423829615039	0.2675475923811221	0.2350651742670159	0.28039731719948363	0.21698991615237617	0.10521003874581866	5.285233536300364E-4	5.285233536300365E-4	-16691.637901037673	0.0	-124.87959548894172
952000	-16843.074429969787	-142.63231198842047	-16700.442117981365	10.366250904496553	2015.389913479065	52.00280957547266	4.089093413449516	0.03511724458876696	18.78749218957594	0.2675475923811221	0.2342804329523735	0.28118205851412603	0.21698991615237617	0.12208414899844962	5.376199018133441E-4	5.376199018133441E-4	-16700.442117981365	0.0	-131.1176100392619
953000	-16835.877011578767	-147.3730625370399	-16688.503949041726	10.973808027471348	2014.7823563560903	54.497195012180114	4.699214384761815	0.033466556700208365	17.11696958791661	0.26776665139346867	0.2301162491079763	0.28096299950177944	0.22115409999677338	0.042385929924491424	5.277862241635755E-4	5.277862241635754E-4	-16688.503949041726	0.0	-136.11564064531441
954000	-16849.006231774074	-143.82425649117351	-16705.1819752829	10.134754056735506	2015.621410326826	52.01390446672558	3.7300294842923956	-0.01524303431544985	22.042955073484904	0.2706256434066986	0.22725725709474634	0.28096299950177944	0.22115409999677338	0.017472453003714777	5.617369231761347E-4	5.617369231761347E-4	-16705.1819752829	0.0	-132.22236946147805
955000	-16836.613639477335	-143.76422751698317	-16692.849411960353	12.498949100569233	2013.2572152829923	57.24521757135021	4.491244911383326	0.04022286663375329	15.257861960364592	0.2742121078037242	0.2290721825091442	0.28096299950177944	0.21575271018534994	0.05875653621662649	5.080332584490155E-4	5.080332584490158E-4	-16692.849411960353	0.0	-132.80892049781474
956000	-16839.849304378407	-135.1908842328545	-16704.65842014555	9.517768040748269	2016.2383963428133	46.72364084139062	3.82695658316611	0.10304300912423493	25.911755717533588	0.2759208404086933	0.22235125457721258	0.28096299950177944	0.22076490551231237	0.05875653621662649	5.739998526351159E-4	5.739998526351158E-4	-16704.65842014555	0.0	-123.03112093591781
957000	-16834.726480203193	-133.12422914712226	-16701.602251056072	10.144309798175277	2015.6118545853863	47.99736662363802	3.910933299471769	0.07741655789695606	22.442817200144088	0.2759208404086933	0.22014454901032357	0.28038780637321065	0.2235468042077702	0.19561570246949014	6.431076002819769E-4	6.431076002819765E-4	-16701.602251056072	0.0	-120.966307210934
958000	-16837.683848469427	-132.72381802548227	-16704.960030443945	10.320433691731196	2015.4357306918303	48.8907417102795	3.4160859333737026	0.03462276399326387	30.184201943146846	0.27013217930042555	0.23445186226593104	0.27681574263600167	0.21860021579763947	0.05017377721067788	6.467462469508322E-4	6.467462469508319E-4	-16704.960030443945	0.0	-120.27367193135628
959000	-16837.780862453503	-131.0960838904119	-16706.684778563093	10.89803081911289	2014.8581335644487	48.96209014672773	2.557788753222205	-0.032718582956236614	27.470429540323238	0.2693227138210491	0.23445186226593104	0.2802769565216776	0.21594846739134	0.05744728706242602	5.282099355862402E-4	5.282099355862399E-4	-16706.684778563093	0.0	-119.26556200058856
960000	-16837.271271971695	-134.20171772545547	-16703.069554246238	10.84571932526767	2014.9104450582938	50.76240988276621	3.241372611929097	-0.017145553347568315	21.926903198029503	0.2693227138210491	0.22865420494702748	0.2802769565216776	0.22174612471024355	0.06110805931477418	5.63781321870607E-4	5.637813218706071E-4	-16703.069554246238	0.0	-122.65225400819975
961000	-16842.636225969673	-140.45720451463075	-16702.179021455042	10.6433846182065	2015.112779765355	52.159808100452004	2.962412125318273	-0.12404989532425321	25.44035773714614	0.2693227138210491	0.22865420494702748	0.2802769565216776	0.22174612471024355	0.043968855074726323	5.224470061115851E-4	5.224470061115853E-4	-16702.179021455042	0.0	-128.72987902250983
962000	-16839.379558845572	-139.64909448901344	-16699.73046435656	10.987349511382732	2014.7688148721788	53.55180657889598	4.334878915827244	0.06978089052367695	20.140943214137256	0.26963495507747715	0.2290794409588818	0.28473051744665556	0.21655508651698324	0.129048826711128	4.929031374961426E-4	4.929031374961421E-4	-16699.73046435656	0.0	-127.96403744307243
963000	-16846.80720133182	-146.84301861029746	-16699.964182721524	11.630499315594522	2014.125665067967	55.749723206321235	5.12788229975807	0.017393616444624047	25.086775931042062	0.26963495507747715	0.22271603477413318	0.28473051744665556	0.22291849270173186	0.129048826711128	5.421269188303188E-4	5.421269188303187E-4	-16699.964182721524	0.0	-134.44207819682933
964000	-16831.12620792751	-141.85901107888162	-16689.26719684863	10.86100705352724	2014.8951573300344	53.2292684498846	2.945846546445031	-0.046014188444851	23.152239785193846	0.27124539915642554	0.22528817493849884	0.2823456043235833	0.22112082158149002	0.07791341053375621	5.00261467136456E-4	5.002614671364561E-4	-16689.26719684863	0.0	-130.32895405211283
965000	-16838.455034354316	-140.1546124042481	-16698.30042195007	10.904829443888293	2014.8513349396733	51.605787798237806	2.7091666451701326	-0.21955904278898866	22.717867559935282	0.2723652246765037	0.226073431250779	0.2823456043235833	0.21921573974913172	0.07696268422336827	5.276993531160198E-4	5.276993531160198E-4	-16698.30042195007	0.0	-128.71063077492693
966000	-16838.54846137447	-128.66127331774078	-16709.887188056728	10.610439951246676	2015.1457244323149	47.805665805817696	2.909015523992641	-0.03147838172867159	17.785103337772327	0.26153963395948654	0.2368990219677962	0.2823456043235833	0.21921573974913172	0.0329793455860583	6.400906578982829E-4	6.40090657898283E-4	-16709.887188056728	0.0	-117.65592374239156
967000	-16845.336052070103	-135.72064166009946	-16709.615410410002	10.047743931649002	2015.7084204519126	49.31840502636931	3.8517920055948345	-0.07697623445335508	21.349769111501132	0.26153963395948654	0.23319377165278324	0.2866743656029523	0.21859222878477566	0.1706959644787427	5.597838754273298E-4	5.597838754273299E-4	-16709.615410410002	0.0	-123.83064912095038
968000	-16844.38932902664	-135.61000007236757	-16708.77932895427	9.255387247253722	2016.5007771363078	47.52374125924782	4.032461231811196	0.05145724909751411	22.93358167409553	0.26153963395948654	0.23234307890280131	0.2830407372102151	0.22307654992749476	0.1706959644787427	6.126218441464946E-4	6.126218441464945E-4	-16708.77932895427	0.0	-123.44155626994012
969000	-16842.305028868	-137.53263584279364	-16704.772393025207	9.252202018201526	2016.50396236536	47.82534707207809	4.0442208215150535	-0.013952522857677719	20.74092706550623	0.26431563479227754	0.22780385663189237	0.2819480298856604	0.2259324786901674	0.14151900208589996	6.166125172972908E-4	6.166125172972908E-4	-16704.772393025207	0.0	-125.65396293314483
970000	-16841.79437073519	-145.17507142183146	-16696.61929931336	11.026134667686325	2014.7300297158752	54.851132614740585	4.971045756174043	0.016788833034179156	19.93116076315378	0.26431563479227754	0.23304568936551115	0.2819480298856604	0.2206906459565486	0.08213012660859023	4.963297617283229E-4	4.963297617283228E-4	-16696.61929931336	0.0	-133.47849599778118
971000	-16843.36259182332	-149.3886390288592	-16693.97395279446	10.80134271115996	2014.9548216724015	56.34789638692169	4.415352031348549	0.0023894276576214325	19.93116076315378	0.2675966529278763	0.23304568936551115	0.27866701175006164	0.2206906459565486	0.01724022211769962	5.070406432129303E-4	5.070406432129303E-4	-16693.97395279446	0.0	-137.94240652850866
972000	-16854.71327369719	-148.5394583712753	-16706.173815325914	10.35808430194069	2015.398080081621	53.526427486977695	3.578689712031613	-0.05644590881030291	30.448035216815	0.26201361027279435	0.2386287320205931	0.27866701175006164	0.2206906459565486	0.1458551006221987	5.790930758579703E-4	5.790930758579703E-4	-16706.173815325914	0.0	-135.9301409598302
973000	-16854.691569144852	-150.47277343432555	-16704.218795710527	12.427395064439553	2013.328769319122	60.69015223127239	2.7876321839403766	-0.18036292916506722	18.31329834738398	0.26669958092277296	0.22945327034935606	0.2764178993130262	0.22742924941484255	0.042924510012705544	4.482024551428868E-4	4.4820245514288673E-4	-16704.218795710527	0.0	-139.72492229665684
974000	-16851.21510013445	-151.33797091541365	-16699.877129219036	13.595760580595908	2012.1604038029657	63.25987992760999	3.3288813310116465	-0.0701210580117316	20.143433053855148	0.2673447469141471	0.22392974558643872	0.279301149574008	0.22942435792540392	0.0755983356230669	4.47565444998853E-4	4.4756544499885274E-4	-16699.877129219036	0.0	-140.1539574603849
975000	-16849.80557587964	-156.08751104182252	-16693.718064837816	12.978397799363982	2012.7777665841975	63.87950312255896	6.309218269697839	0.05952872689316665	20.22595043291264	0.2673447469141471	0.22392974558643872	0.2833756421596456	0.22534986533976628	0.03798461897006484	4.2215118629514566E-4	4.221511862951453E-4	-16693.718064837816	0.0	-144.36323008479363
976000	-16858.6484343026	-155.20032081575206	-16703.448113486847	11.63060488488074	2014.1255594986808	59.58974531908811	6.553080084190878	0.10807487112029363	27.250099165700703	0.2673447469141471	0.22343666343717247	0.28301562894421395	0.2262029607044642	0.19398976774470733	4.677241933368526E-4	4.677241933368527E-4	-16703.448113486847	0.0	-142.32908440488788
977000	-16862.51571617601	-162.48358758231268	-16700.0321285937	12.265810551996477	2013.490353831565	64.2540289074799	4.204864969073636	-0.05986666116896237	22.506506466121756	0.26470248488557707	0.23063962679632585	0.2784549276136306	0.2262029607044642	0.20165387077457494	4.770108972961662E-4	4.770108972961661E-4	-16700.0321285937	0.0	-150.52986534284625
978000	-16859.793878203694	-158.6370683798286	-16701.156809823868	11.652905035236476	2014.103259348325	61.38207249577795	7.306088836722123	0.07934235571086096	27.747301551104197	0.27195686321685114	0.22230105014572815	0.27953912593295427	0.2262029607044642	0.16576345827261416	4.35181850162264E-4	4.3518185016226376E-4	-16701.156809823868	0.0	-145.7203280825856
979000	-16858.01980473563	-170.21720400998416	-16687.80260072565	12.365469166843436	2013.390695216718	69.01052617274414	5.953657344426865	-0.028703676536111652	29.97581408123824	0.2691643290585619	0.23348514070889131	0.27842576360663845	0.2189247666259061	0.1131282672209502	3.901411184808298E-4	3.901411184808299E-4	-16687.80260072565	0.0	-157.5310561242906
980000	-16865.420609055913	-165.9984581846296	-16699.422150871284	11.848006864648402	2013.9081575189132	68.73889350445386	5.323597530536963	-0.022641378704692974	16.053481187886707	0.2691643290585619	0.23489961258531183	0.2776770556590883	0.21825900269703577	0.07332964883282182	3.8648623863132825E-4	3.8648623863132836E-4	-16699.422150871284	0.0	-154.96644781899695
981000	-16860.19911242508	-164.6083231060891	-16695.590789318994	13.225385365349684	2012.530779018212	67.98898693799629	4.948102044206347	-0.025822156236814664	17.608702400091456	0.2691643290585619	0.23489961258531183	0.2776770556590883	0.21825900269703577	0.0937815055354524	4.02187617132763E-4	4.021876171327631E-4	-16695.590789318994	0.0	-153.38234970306837
982000	-16862.05667458928	-165.01452619919587	-16697.042148390083	12.570245951106536	2013.185918432455	67.49211889448159	4.912111209949981	-0.011507571763078109	26.777747054065035	0.2667056330810046	0.23468074564669758	0.2803546185752599	0.21825900269703577	0.09169284018928064	4.473689837751565E-4	4.473689837751564E-4	-16697.042148390083	0.0	-152.76380631453043
983000	-16857.882952642525	-157.52911230800345	-16700.353840334523	11.68965319895537	2014.0665111846063	61.358590128970754	5.64931570662367	-0.06732781378396732	19.537332236953876	0.26956013223592074	0.23521998211733253	0.2769608829497088	0.21825900269703577	0.01596357119310372	4.7020727096059765E-4	4.702072709605977E-4	-16700.353840334523	0.0	-145.96264925040265
984000	-16853.854162316962	-156.66540988266192	-16697.1887524343	12.389198292802176	2013.3669660907594	63.50191305434899	4.8864750603858145	0.07080695489958563	18.98830768054594	0.2719711131183495	0.23280900123490378	0.2769608829497088	0.21825900269703577	0.021473167606450683	4.524608985542551E-4	4.5246089855425527E-4	-16697.1887524343	0.0	-145.33432015962103
985000	-16842.36142829064	-157.26439426037217	-16685.097034030267	11.16826672273233	2014.5878976608292	60.18106826956103	4.039124002872959	-0.045776120426531605	18.98830768054594	0.2723818116764486	0.23280900123490378	0.27981548270533485	0.2149937043833106	0.08616895218086722	4.514531602448256E-4	4.5145316024482575E-4	-16685.097034030267	0.0	-145.97108549913918
986000	-16853.67747333402	-164.49487636560488	-16689.182596968414	11.528934166851826	2014.2272302167098	65.13869371376614	7.17527524054377	0.0417101078637508	25.770145428170267	0.2688299446382054	0.23280900123490378	0.2769612502862207	0.22139980384066793	0.07716459110341695	4.044096767992118E-4	4.044096767992117E-4	-16689.182596968414	0.0	-152.022708801437
987000	-16855.873007359416	-159.86460244799088	-16696.008404911427	12.82679593400233	2012.9293684495592	64.64059918184032	4.533703106995376	0.022381938655174835	30.95496214265439	0.27648100158462285	0.23630797362881967	0.26979224623041176	0.21741877855614355	0.28029481915611626	4.299352367574555E-4	4.2993523675745554E-4	-16696.008404911427	0.0	-146.9538082523827
988000	-16860.790117223394	-164.4029978893246	-16696.38711933407	12.762260662120918	2012.9939037214406	67.50286374757249	5.234282448199892	-0.033105965155490844	21.425749420877143	0.2601662595323485	0.2289333639959548	0.28835289110269435	0.22254748536900018	0.28029481915611626	3.6354025016216245E-4	3.6354025016216234E-4	-16696.38711933407	0.0	-152.35407107000935
989000	-16864.01527809031	-149.3795884135857	-16714.635689676725	11.130502261555275	2014.6256621220064	57.19664918466306	4.823729510182967	0.019876745224258023	19.999859373894836	0.2703037872422386	0.24164061492520106	0.2701069546548229	0.21794864317773532	0.028335966479068633	4.98810239296561E-4	4.988102392965611E-4	-16714.635689676725	0.0	-137.83007615228018
990000	-16844.220581975496	-150.3878575740686	-16693.83272440143	10.742023319942245	2015.0141410636193	56.23634637840182	5.127683098740387	0.04751622198945122	20.26956812457779	0.2739840621050993	0.2257295215799001	0.2823377731372631	0.21794864317773532	0.024248419752448434	4.7738287365800953E-4	4.7738287365800937E-4	-16693.83272440143	0.0	-138.76950375902365
991000	-16855.022951538	-155.5318091930165	-16699.491142344985	12.214991209124447	2013.541173174437	61.116971949797644	4.937422272351128	0.05473106207377352	20.45020657089525	0.273908396592964	0.2257295215799001	0.27778744319523674	0.22257463863189697	0.0627539722937243	4.839728298958857E-4	4.839728298958858E-4	-16699.491142344985	0.0	-143.88605472561412
992000	-16851.098681978554	-159.8082185554785	-16691.290463423076	12.414662350397718	2013.3415020331638	64.88461538965633	7.042583110540253	0.03414998923558958	19.07454563986209	0.272015260311231	0.2257295215799001	0.27778744319523674	0.22446777491362999	0.022369432616654566	4.1814546135374007E-4	4.1814546135374023E-4	-16691.290463423076	0.0	-148.15004047610822
993000	-16861.833228217947	-164.65274194875138	-16697.180486269197	10.950092012667968	2014.8060723708936	63.54707536301842	5.201772183173487	0.01826069134796731	22.02877098503473	0.272015260311231	0.22829556150174674	0.27778744319523674	0.22190173499178334	0.03527123218458935	4.324820203010098E-4	4.324820203010098E-4	-16697.180486269197	0.0	-152.91562711419593
994000	-16849.450322494868	-161.8796720160364	-16687.570650478832	10.897870524436067	2014.8582938591255	60.97182856673649	8.579347564032723	0.10041848232963713	17.198473122457248	0.26746399563302525	0.23042818432979312	0.2791797985709578	0.22292802146622165	0.05304073037012804	4.395016427067582E-4	4.3950164270675833E-4	-16687.570650478832	0.0	-150.13430063294734
995000	-16856.17790681128	-160.26948779814416	-16695.908419013136	11.11687629409714	2014.6392880894643	60.68062888305185	7.2846472307208865	0.11205761002183308	20.897078155728472	0.26746399563302525	0.23042818432979312	0.27953652542602175	0.22257129461115768	0.02547703723574684	4.492425899722861E-4	4.492425899722861E-4	-16695.908419013136	0.0	-148.2931152081219
996000	-16855.809974631255	-161.53480977907714	-16694.275164852177	11.59633407164651	2014.1598303119151	63.51744250750015	9.192893831147035	0.15934087297950617	15.66042319798824	0.2687546728958689	0.22913750706694944	0.27953652542602175	0.22257129461115768	0.1408470995332493	4.244990710516857E-4	4.244990710516858E-4	-16694.275164852177	0.0	-149.78275685125072
997000	-16858.524598357242	-162.20231457795023	-16696.322283779293	13.216034364768456	2012.5401300187932	66.28220603348943	4.663286709495064	-0.12451312668799876	22.380692919864302	0.27102581565081163	0.22998457979277098	0.27953652542602175	0.21945307913039347	0.055623145249997494	4.552107486305417E-4	4.552107486305418E-4	-16696.322283779293	0.0	-150.48875892143639
998000	-16859.28192225126	-143.68107428041822	-16715.60084797084	11.56301994413121	2014.1931444394304	56.980776920458965	4.70156986972158	0.005584037209993675	14.737310113265002	0.27005165673816117	0.23208749340509	0.27743361181370274	0.2204272380430439	0.055623145249997494	5.136546274027952E-4	5.136546274027957E-4	-16715.60084797084	0.0	-132.75109787909963
